"xpath","count_occurrences","count_filings","schema_versions"
"/Return/ReturnData/IRS990/ConsolidatedAuditFinancialStmt",33311,33311,"2009v1.0, 2009v1.1, 2009v1.2, 2009v1.3, 2009v1.4, 2009v1.7"
"/Return/ReturnData/IRS990/ContributionsGrantsCurrentYear",33311,33311,"2009v1.0, 2009v1.1, 2009v1.2, 2009v1.3, 2009v1.4, 2009v1.7"
"/Return/ReturnData/IRS990/CreditCounseling",33311,33311,"2009v1.0, 2009v1.1, 2009v1.2, 2009v1.3, 2009v1.4, 2009v1.7"
"/Return/ReturnData/IRS990/DecisionsSubjectToApproval",33311,33311,"2009v1.0, 2009v1.1, 2009v1.2, 2009v1.3, 2009v1.4, 2009v1.7"
"/Return/ReturnData/IRS990/DeductibleContributionsOfArt",33311,33311,"2009v1.0, 2009v1.1, 2009v1.2, 2009v1.3, 2009v1.4, 2009v1.7"
"/Return/ReturnData/IRS990/DeductibleNonCashContributions",33311,33311,"2009v1.0, 2009v1.1, 2009v1.2, 2009v1.3, 2009v1.4, 2009v1.7"
"/Return/ReturnData/IRS990/DelegationOfManagementDuties",33311,33311,"2009v1.0, 2009v1.1, 2009v1.2, 2009v1.3, 2009v1.4, 2009v1.7"
"/Return/ReturnData/IRS990/DescribedIn501C3",33311,33311,"2009v1.0, 2009v1.1, 2009v1.2, 2009v1.3, 2009v1.4, 2009v1.7"
"/Return/ReturnData/IRS990/Description",33311,33311,"2009v1.0, 2009v1.1, 2009v1.2, 2009v1.3, 2009v1.4, 2009v1.7"
"/Return/ReturnData/IRS990/DisregardedEntity",33311,33311,"2009v1.0, 2009v1.1, 2009v1.2, 2009v1.3, 2009v1.4, 2009v1.7"
"/Return/ReturnData/IRS990/DocumentRetentionPolicy",33311,33311,"2009v1.0, 2009v1.1, 2009v1.2, 2009v1.3, 2009v1.4, 2009v1.7"
"/Return/ReturnData/IRS990/DonorAdvisedFunds",33311,33311,"2009v1.0, 2009v1.1, 2009v1.2, 2009v1.3, 2009v1.4, 2009v1.7"
"/Return/ReturnData/IRS990/ElectionOfBoardMembers",33311,33311,"2009v1.0, 2009v1.1, 2009v1.2, 2009v1.3, 2009v1.4, 2009v1.7"
"/Return/ReturnData/IRS990/FSAudited",33311,33311,"2009v1.0, 2009v1.1, 2009v1.2, 2009v1.3, 2009v1.4, 2009v1.7"
"/Return/ReturnData/IRS990/FamilyOrBusinessRelationship",33311,33311,"2009v1.0, 2009v1.1, 2009v1.2, 2009v1.3, 2009v1.4, 2009v1.7"
"/Return/ReturnData/IRS990/ForeignActivities",33311,33311,"2009v1.0, 2009v1.1, 2009v1.2, 2009v1.3, 2009v1.4, 2009v1.7"
"/Return/ReturnData/IRS990/ForeignFinancialAccount",33311,33311,"2009v1.0, 2009v1.1, 2009v1.2, 2009v1.3, 2009v1.4, 2009v1.7"
"/Return/ReturnData/IRS990/ForeignOffice",33311,33311,"2009v1.0, 2009v1.1, 2009v1.2, 2009v1.3, 2009v1.4, 2009v1.7"
