"xpath","TY2009","TY2010","TY2011","TY2012","TY2013","TY2014","TY2015","TY2016","TY2017","TY2018","TY2019","TY2020","TY2021","TY2022","TY2023","TY2024"
"/Return/ReturnData/IRS990/AllOtherContributionsAmt",0,0,0,0,130923,144701,155215,163109,176049,182778,192843,220240,233472,243559,248728,194566
"/Return/ReturnData/IRS990/AllOtherExpenses",20783,78173,113902,126636,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/AllOtherExpenses/Fundraising",7092,21229,30922,34737,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/AllOtherExpenses/ManagementAndGeneral",14819,47714,70678,79125,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/AllOtherExpenses/ProgramServices",16331,54621,81348,91525,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/AllOtherExpenses/Total",20768,78129,113810,126555,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/AllOtherExpensesGrp",0,0,0,0,138175,150582,159594,165052,175077,179309,184230,200942,210924,219875,224326,173738
"/Return/ReturnData/IRS990/AllOtherExpensesGrp/FundraisingAmt",0,0,0,0,37942,41616,44291,45326,48038,50709,52656,58438,61430,64883,68196,51787
"/Return/ReturnData/IRS990/AllOtherExpensesGrp/ManagementAndGeneralAmt",0,0,0,0,86664,94261,99303,102022,108185,111679,114988,123628,130141,135933,139224,105132
"/Return/ReturnData/IRS990/AllOtherExpensesGrp/ProgramServicesAmt",0,0,0,0,100565,109954,116650,120295,128060,131670,135825,146768,153944,161282,165230,125834
"/Return/ReturnData/IRS990/AllOtherExpensesGrp/TotalAmt",0,0,0,0,138064,150481,159495,164933,174961,179204,184125,200734,210337,219363,223832,173263
"/Return/ReturnData/IRS990/AmendedReturn",389,1133,1520,1635,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/AmendedReturnInd",0,0,0,0,1708,2095,2169,2344,2647,2889,3994,5354,5843,6438,5673,2818
"/Return/ReturnData/IRS990/AmountOfTaxExemptInterest",8,263,224,80,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/AmtReservesMaintained",0,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/AnnualDisclosureCoveredPersons",26862,87687,112992,126307,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/AnnualDisclosureCoveredPrsnInd",0,0,0,0,139464,153549,163849,170983,183854,189588,180879,201385,209529,215785,219175,164696
"/Return/ReturnData/IRS990/ApplicationPendingInd",0,0,0,0,0,0,0,0,0,0,0,550,825,812,889,706
"/Return/ReturnData/IRS990/AuditCommittee",28169,88278,112853,111449,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/AuditCommitteeInd",0,0,0,0,119779,128452,133848,136834,144599,144340,147174,158478,159629,160355,159186,111652
"/Return/ReturnData/IRS990/AuditedFinancialStmtAttInd",0,0,0,0,2440,2420,2397,2330,2416,2331,2307,2354,2328,2358,2320,995
"/Return/ReturnData/IRS990/BackupWthldComplianceInd",0,0,0,0,125403,137293,146231,153032,164241,169176,177101,200089,210086,218857,223257,174800
"/Return/ReturnData/IRS990/BalanceSheetAmountsReported",33311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/BenefitsPaidToMembersCY",33311,123025,159504,179688,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/BenefitsPaidToMembersPriorYear",5187,64583,81414,89011,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/BenefitsToMembers",9303,35579,46645,51950,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/BenefitsToMembers/ProgramServices",1386,5120,5988,6688,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/BenefitsToMembers/Total",9303,35579,46644,51949,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/BenefitsToMembersGrp",0,0,0,0,55988,60725,63358,64856,68186,69250,70562,80359,84991,88340,89365,71877
"/Return/ReturnData/IRS990/BenefitsToMembersGrp/ProgramServicesAmt",0,0,0,0,7224,7979,8260,8472,8720,9361,10260,16099,17725,19631,21252,18299
"/Return/ReturnData/IRS990/BenefitsToMembersGrp/TotalAmt",0,0,0,0,55987,60724,63358,64856,68186,69250,70561,80356,84991,88337,89363,71864
"/Return/ReturnData/IRS990/BooksInCareOfDetail",0,0,0,0,198855,218619,233519,243903,261612,271442,283694,320342,336480,349055,354768,277300
"/Return/ReturnData/IRS990/BooksInCareOfDetail/BusinessName",0,0,0,0,83323,89629,94508,96876,102605,104922,109096,121555,126144,130520,133617,99611
"/Return/ReturnData/IRS990/BooksInCareOfDetail/BusinessName/BusinessNameLine1",0,0,0,0,83323,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/BooksInCareOfDetail/BusinessName/BusinessNameLine1Txt",0,0,0,0,0,89629,94508,96876,102605,104922,109096,121555,126144,130520,133617,99611
"/Return/ReturnData/IRS990/BooksInCareOfDetail/BusinessName/BusinessNameLine2",0,0,0,0,1669,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/BooksInCareOfDetail/BusinessName/BusinessNameLine2Txt",0,0,0,0,0,1811,1979,1885,1842,1812,1854,2089,2117,2144,2204,1655
"/Return/ReturnData/IRS990/BooksInCareOfDetail/ForeignAddress",0,0,0,0,342,374,409,455,495,528,589,817,860,887,915,730
"/Return/ReturnData/IRS990/BooksInCareOfDetail/ForeignAddress/AddressLine1",0,0,0,0,342,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/BooksInCareOfDetail/ForeignAddress/AddressLine1Txt",0,0,0,0,0,374,409,455,495,528,589,817,860,887,915,730
"/Return/ReturnData/IRS990/BooksInCareOfDetail/ForeignAddress/AddressLine2",0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/BooksInCareOfDetail/ForeignAddress/AddressLine2Txt",0,0,0,0,0,22,22,21,34,31,37,70,84,91,83,74
"/Return/ReturnData/IRS990/BooksInCareOfDetail/ForeignAddress/City",0,0,0,0,335,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/BooksInCareOfDetail/ForeignAddress/CityNm",0,0,0,0,0,364,398,439,480,506,562,785,823,850,883,704
"/Return/ReturnData/IRS990/BooksInCareOfDetail/ForeignAddress/Country",0,0,0,0,342,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/BooksInCareOfDetail/ForeignAddress/CountryCd",0,0,0,0,0,374,409,455,495,528,589,817,860,887,915,730
"/Return/ReturnData/IRS990/BooksInCareOfDetail/ForeignAddress/ForeignPostalCd",0,0,0,0,0,294,323,358,400,429,486,679,711,740,768,627
"/Return/ReturnData/IRS990/BooksInCareOfDetail/ForeignAddress/PostalCode",0,0,0,0,271,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/BooksInCareOfDetail/ForeignAddress/ProvinceOrState",0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/BooksInCareOfDetail/ForeignAddress/ProvinceOrStateNm",0,0,0,0,0,183,195,218,251,273,328,479,518,560,599,489
"/Return/ReturnData/IRS990/BooksInCareOfDetail/PersonNm",0,0,0,0,115532,128990,139011,147027,159007,166520,174598,198787,210336,218535,221151,177689
"/Return/ReturnData/IRS990/BooksInCareOfDetail/PhoneNum",0,0,0,0,198855,218619,233519,243903,261612,271442,283694,320342,336480,349055,354768,277300
"/Return/ReturnData/IRS990/BooksInCareOfDetail/USAddress",0,0,0,0,198513,218245,233110,243448,261117,270914,283105,319525,335620,348168,353853,276570
"/Return/ReturnData/IRS990/BooksInCareOfDetail/USAddress/AddressLine1",0,0,0,0,198513,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/BooksInCareOfDetail/USAddress/AddressLine1Txt",0,0,0,0,0,218245,233110,243448,261117,270914,283105,319525,335620,348168,353853,276570
"/Return/ReturnData/IRS990/BooksInCareOfDetail/USAddress/AddressLine2",0,0,0,0,4464,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/BooksInCareOfDetail/USAddress/AddressLine2Txt",0,0,0,0,0,4756,4977,4999,5101,5020,5107,5994,6391,6760,6905,5775
"/Return/ReturnData/IRS990/BooksInCareOfDetail/USAddress/City",0,0,0,0,198513,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/BooksInCareOfDetail/USAddress/CityNm",0,0,0,0,0,218245,233110,243448,261117,270914,283105,319525,335620,348168,353853,276570
"/Return/ReturnData/IRS990/BooksInCareOfDetail/USAddress/State",0,0,0,0,198513,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/BooksInCareOfDetail/USAddress/StateAbbreviationCd",0,0,0,0,0,218245,233110,243448,261117,270914,283105,319525,335620,348168,353853,276570
"/Return/ReturnData/IRS990/BooksInCareOfDetail/USAddress/ZIPCd",0,0,0,0,0,218245,233110,243448,261117,270914,283105,319525,335620,348168,353853,276570
"/Return/ReturnData/IRS990/BooksInCareOfDetail/USAddress/ZIPCode",0,0,0,0,198513,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/BsnssRltnshpThruFamilyMember",33311,123025,159504,179688,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/BsnssRltnshpWithOrganization",33311,123025,159504,179688,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/BusinessRlnWith35CtrlEntInd",0,0,0,0,0,0,0,0,0,0,283694,320342,336480,349055,354768,277300
"/Return/ReturnData/IRS990/BusinessRlnWithFamMemInd",0,0,0,0,198855,218619,233519,243903,261612,271442,283694,320342,336480,349055,354768,277300
"/Return/ReturnData/IRS990/BusinessRlnWithOfficerEntInd",0,0,0,0,198855,218619,233519,243903,261612,271442,0,0,0,0,0,0
"/Return/ReturnData/IRS990/BusinessRlnWithOrgMemInd",0,0,0,0,198855,218619,233519,243903,261612,271442,283694,320342,336480,349055,354768,277300
"/Return/ReturnData/IRS990/CYBenefitsPaidToMembersAmt",0,0,0,0,198855,218619,233519,243903,261612,271442,283694,320342,336480,349055,354768,277300
"/Return/ReturnData/IRS990/CYContributionsGrantsAmt",0,0,0,0,198855,218619,233519,243903,261612,271442,283694,320342,336480,349055,354768,277300
"/Return/ReturnData/IRS990/CYGrantsAndSimilarPaidAmt",0,0,0,0,198855,218619,233519,243903,261612,271442,283694,320342,336480,349055,354768,277300
"/Return/ReturnData/IRS990/CYInvestmentIncomeAmt",0,0,0,0,198855,218619,233519,243903,261612,271442,283694,320342,336480,349055,354768,277300
"/Return/ReturnData/IRS990/CYOtherExpensesAmt",0,0,0,0,198855,218619,233519,243903,261612,271442,283694,320342,336480,349055,354768,277300
"/Return/ReturnData/IRS990/CYOtherRevenueAmt",0,0,0,0,198855,218619,233519,243903,261612,271442,283694,320342,336480,349055,354768,277300
"/Return/ReturnData/IRS990/CYProgramServiceRevenueAmt",0,0,0,0,198855,218619,233519,243903,261612,271442,283694,320342,336480,349055,354768,277300
"/Return/ReturnData/IRS990/CYRevenuesLessExpensesAmt",0,0,0,0,198855,218619,233519,243903,261612,271442,283694,320342,336480,349055,354768,277300
"/Return/ReturnData/IRS990/CYSalariesCompEmpBnftPaidAmt",0,0,0,0,198855,218619,233519,243903,261612,271442,283694,320342,336480,349055,354768,277300
"/Return/ReturnData/IRS990/CYTotalExpensesAmt",0,0,0,0,198855,218619,233519,243903,261612,271442,283694,320342,336480,349055,354768,277300
"/Return/ReturnData/IRS990/CYTotalFundraisingExpenseAmt",0,0,0,0,198855,218619,233519,243903,261612,271442,283694,320342,336480,349055,354768,277300
"/Return/ReturnData/IRS990/CYTotalProfFndrsngExpnsAmt",0,0,0,0,198855,218619,233519,243903,261612,271442,283694,320342,336480,349055,354768,277300
"/Return/ReturnData/IRS990/CYTotalRevenueAmt",0,0,0,0,198855,218619,233519,243903,261612,271442,283694,320342,336480,349055,354768,277300
"/Return/ReturnData/IRS990/CapStckTrstPrinCurrentFunds",2529,14887,19339,20960,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/CapStckTrstPrinCurrentFunds/BOY",2526,14822,19280,20894,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/CapStckTrstPrinCurrentFunds/EOY",2515,14790,19216,20780,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/CapStkTrPrinCurrentFundsGrp",0,0,0,0,22798,25025,26513,27267,28693,29971,31591,39352,41311,42707,43077,36275
"/Return/ReturnData/IRS990/CapStkTrPrinCurrentFundsGrp/BOYAmt",0,0,0,0,22718,24886,26387,27119,28561,29823,31392,39087,41020,42357,42730,35898
"/Return/ReturnData/IRS990/CapStkTrPrinCurrentFundsGrp/EOYAmt",0,0,0,0,22630,24792,26283,26940,28414,29665,31258,38882,40889,42135,42572,35784
"/Return/ReturnData/IRS990/CashNonInterestBearing",28819,109700,144744,163746,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/CashNonInterestBearing/BOY",27589,104965,139110,157935,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/CashNonInterestBearing/EOY",28360,108182,143141,162134,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/CashNonInterestBearingGrp",0,0,0,0,182038,200979,215215,225201,241929,251526,262868,297230,312872,325215,330709,259716
"/Return/ReturnData/IRS990/CashNonInterestBearingGrp/BOYAmt",0,0,0,0,175606,193889,207963,217883,234467,243891,254922,288513,303592,315574,321129,251779
"/Return/ReturnData/IRS990/CashNonInterestBearingGrp/EOYAmt",0,0,0,0,180266,198913,213039,222951,239607,249244,260611,294740,310311,322282,327549,257477
"/Return/ReturnData/IRS990/ChangeToOrgDocumentsInd",0,0,0,0,198855,218619,233519,243903,261612,271442,283694,320342,336480,349055,354768,277300
"/Return/ReturnData/IRS990/ChangesToOrganizingDocs",33311,123025,159504,179688,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/CntrbtnsRprtdFundraisingEvents",6750,19260,25041,29281,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/CntrctRcvdGreaterThan100KCnt",0,0,0,0,127255,137801,145074,149543,159440,162951,167839,185394,193250,201409,204388,154404
"/Return/ReturnData/IRS990/CollectionsOfArt",33311,123025,159504,179688,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/CollectionsOfArtInd",0,0,0,0,198855,218619,233519,243903,261612,271442,283694,320342,336480,349055,354768,277300
"/Return/ReturnData/IRS990/CompCurrentOfcrDirectorsGrp",0,0,0,0,118007,129063,136884,142034,151360,155125,160667,180327,188723,195336,197793,152082
"/Return/ReturnData/IRS990/CompCurrentOfcrDirectorsGrp/FundraisingAmt",0,0,0,0,36550,40347,43297,45464,48791,51498,55149,64721,67832,71007,72925,55900
"/Return/ReturnData/IRS990/CompCurrentOfcrDirectorsGrp/ManagementAndGeneralAmt",0,0,0,0,71845,78322,83013,86264,92360,95330,100416,114126,118907,122785,125027,93232
"/Return/ReturnData/IRS990/CompCurrentOfcrDirectorsGrp/ProgramServicesAmt",0,0,0,0,66639,73423,78579,82048,88084,91499,96778,110891,116544,121744,124560,95010
"/Return/ReturnData/IRS990/CompCurrentOfcrDirectorsGrp/TotalAmt",0,0,0,0,118006,129056,136883,142032,151359,155120,160664,180321,188713,195325,197777,152066
"/Return/ReturnData/IRS990/CompCurrentOfficersDirectors",22470,75577,97249,108408,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/CompCurrentOfficersDirectors/Fundraising",7770,22669,29130,33074,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/CompCurrentOfficersDirectors/ManagementAndGeneral",16669,47041,59436,65992,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/CompCurrentOfficersDirectors/ProgramServices",13628,41612,53896,60509,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/CompCurrentOfficersDirectors/Total",22469,75576,97248,108407,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/CompDisqualPersons",9150,33748,44205,49469,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/CompDisqualPersons/Fundraising",1193,3024,3420,3734,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/CompDisqualPersons/ManagementAndGeneral",1559,4021,4713,5225,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/CompDisqualPersons/ProgramServices",1664,4506,5257,5830,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/CompDisqualPersons/Total",9150,33748,44204,49469,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/CompDisqualPersonsGrp",0,0,0,0,53577,58230,60663,62067,65288,66222,67278,76845,81218,84375,84988,67845
"/Return/ReturnData/IRS990/CompDisqualPersonsGrp/FundraisingAmt",0,0,0,0,4294,4656,4814,4966,5213,5393,6502,11661,12630,14135,15189,13278
"/Return/ReturnData/IRS990/CompDisqualPersonsGrp/ManagementAndGeneralAmt",0,0,0,0,5869,6457,6749,6886,7234,7348,8579,13992,14983,16535,17587,14921
"/Return/ReturnData/IRS990/CompDisqualPersonsGrp/ProgramServicesAmt",0,0,0,0,6628,7304,7588,7828,8189,8310,9594,15293,16584,18199,19356,16281
"/Return/ReturnData/IRS990/CompDisqualPersonsGrp/TotalAmt",0,0,0,0,53576,58230,60663,62067,65288,66221,67277,76844,81217,84373,84982,67826
"/Return/ReturnData/IRS990/CompensationFromOtherSources",33311,123025,159504,179688,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/CompensationFromOtherSrcsInd",0,0,0,0,198855,218619,233519,243903,261612,271442,283694,320342,336480,349055,354768,277300
"/Return/ReturnData/IRS990/CompensationProcessCEO",33034,122105,157929,178043,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/CompensationProcessCEOInd",0,0,0,0,197384,217289,232185,243129,260833,270659,282879,319387,335449,347925,353524,275993
"/Return/ReturnData/IRS990/CompensationProcessOther",32942,121887,157620,177742,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/CompensationProcessOtherInd",0,0,0,0,197125,217018,231926,243005,260695,270547,282767,319299,335360,347836,353462,275979
"/Return/ReturnData/IRS990/ComplianceWithBackupWitholding",21408,77574,101072,113821,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/ConferencesMeetings",20283,72030,93087,104177,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/ConferencesMeetings/Fundraising",5201,13609,16555,18286,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/ConferencesMeetings/ManagementAndGeneral",11162,31099,38522,42659,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/ConferencesMeetings/ProgramServices",12564,38114,47829,53216,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/ConferencesMeetings/Total",20282,72030,93085,104177,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/ConferencesMeetingsGrp",0,0,0,0,113648,123848,130607,135191,143397,146601,149659,155311,164635,174498,178216,138508
"/Return/ReturnData/IRS990/ConferencesMeetingsGrp/FundraisingAmt",0,0,0,0,20152,21879,23022,23724,25266,27002,28652,31515,33995,37446,39053,30694
"/Return/ReturnData/IRS990/ConferencesMeetingsGrp/ManagementAndGeneralAmt",0,0,0,0,45995,49780,52229,53702,57146,59228,61361,62179,66538,71970,74269,55871
"/Return/ReturnData/IRS990/ConferencesMeetingsGrp/ProgramServicesAmt",0,0,0,0,58158,63373,67201,69528,73891,76237,78684,79821,85136,92856,96106,73413
"/Return/ReturnData/IRS990/ConferencesMeetingsGrp/TotalAmt",0,0,0,0,113647,123847,130606,135190,143394,146599,149656,155311,164633,174491,178207,138499
"/Return/ReturnData/IRS990/ConflictOfInterestPolicy",33311,123025,159504,179688,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/ConflictOfInterestPolicyInd",0,0,0,0,198855,218619,233519,243903,261612,271442,283694,320342,336480,349055,354768,277300
"/Return/ReturnData/IRS990/ConservationEasements",33311,123025,159504,179688,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/ConservationEasementsInd",0,0,0,0,198855,218619,233519,243903,261612,271442,283694,320342,336480,349055,354768,277300
"/Return/ReturnData/IRS990/ConsolidatedAuditFinancialStmt",33311,123025,159504,179688,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/ConsolidatedAuditFinclStmtInd",0,0,0,0,198855,218619,233519,243903,261612,271442,283694,320342,336480,349055,354768,277300
"/Return/ReturnData/IRS990/ContractTerminationInd",0,0,0,0,1050,1134,2049,2148,2262,2494,2321,2792,2408,2767,2806,2364
"/Return/ReturnData/IRS990/ContractorCompensation",9858,21381,24645,26329,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/ContractorCompensation/AddressOfContractor",9804,20984,24148,25818,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/ContractorCompensation/AddressOfContractor/AddressForeign",196,421,463,518,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/ContractorCompensation/AddressOfContractor/AddressForeign/AddressLine1",196,421,463,518,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/ContractorCompensation/AddressOfContractor/AddressForeign/AddressLine2",15,17,15,14,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/ContractorCompensation/AddressOfContractor/AddressForeign/City",192,404,445,502,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/ContractorCompensation/AddressOfContractor/AddressForeign/Country",196,421,463,518,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/ContractorCompensation/AddressOfContractor/AddressForeign/PostalCode",125,266,284,306,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/ContractorCompensation/AddressOfContractor/AddressForeign/ProvinceOrState",117,233,242,279,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/ContractorCompensation/AddressOfContractor/AddressUS",9378,20146,23209,24823,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/ContractorCompensation/AddressOfContractor/AddressUS/AddressLine1",9378,20146,23209,24823,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/ContractorCompensation/AddressOfContractor/AddressUS/AddressLine2",266,437,475,525,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/ContractorCompensation/AddressOfContractor/AddressUS/City",9378,20146,23209,24823,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/ContractorCompensation/AddressOfContractor/AddressUS/State",9378,20146,23209,24823,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/ContractorCompensation/AddressOfContractor/AddressUS/ZIPCode",9378,20146,23209,24823,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/ContractorCompensation/Compensation",9592,20522,23574,25154,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/ContractorCompensation/DescriptionOfServices",9549,20503,23559,25211,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/ContractorCompensation/NameOfContractor",9849,21369,24626,26318,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/ContractorCompensation/NameOfContractor/NameBusiness",7276,16600,19373,20817,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/ContractorCompensation/NameOfContractor/NameBusiness/BusinessNameLine1",7276,16600,19373,20817,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/ContractorCompensation/NameOfContractor/NameBusiness/BusinessNameLine2",63,124,148,153,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/ContractorCompensation/NameOfContractor/NamePerson",3026,5586,6153,6441,0,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/ContractorCompensationGrp",0,0,0,0,27947,29875,31440,32557,35397,35700,36752,38562,40357,42984,44628,30383
"/Return/ReturnData/IRS990/ContractorCompensationGrp/CompensationAmt",0,0,0,0,26718,28592,30093,31261,34094,34508,35658,37403,39315,42035,43700,29704
"/Return/ReturnData/IRS990/ContractorCompensationGrp/ContractorAddress",0,0,0,0,27401,29332,30935,32047,34861,35170,36242,37913,39731,42370,44027,29914
"/Return/ReturnData/IRS990/ContractorCompensationGrp/ContractorAddress/ForeignAddress",0,0,0,0,591,655,690,800,910,936,978,1079,1205,1376,1507,1177
"/Return/ReturnData/IRS990/ContractorCompensationGrp/ContractorAddress/ForeignAddress/AddressLine1",0,0,0,0,591,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/ContractorCompensationGrp/ContractorAddress/ForeignAddress/AddressLine1Txt",0,0,0,0,0,655,690,800,910,936,978,1079,1205,1376,1507,1177
"/Return/ReturnData/IRS990/ContractorCompensationGrp/ContractorAddress/ForeignAddress/AddressLine2",0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/ContractorCompensationGrp/ContractorAddress/ForeignAddress/AddressLine2Txt",0,0,0,0,0,25,23,35,36,28,38,66,69,92,99,92
"/Return/ReturnData/IRS990/ContractorCompensationGrp/ContractorAddress/ForeignAddress/City",0,0,0,0,571,0,0,0,0,0,0,0,0,0,0,0
"/Return/ReturnData/IRS990/ContractorCompensationGrp/ContractorAddress/ForeignAddress/CityNm",0,0,0,0,0,628,674,775,881,913,942,1021,1126,1280,1406,1106
"/Return/ReturnData/IRS990/ContractorCompensationGrp/ContractorAddress/ForeignAddress/Country",0,0,0,0,591,0,0,0,0,0,0,0,0,0,0,0
